"MD_EARN_WNE_P6","HIGHDEG","REGION","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","C150_4","C150_L4","UGDS","UGDS_MEN","NPT4_PUB","NPT4_PRIV","PCIP04","PCIP05","PCIP09","PCIP11","PCIP12","PCIP14","PCIP23","PCIP26","PCIP27","PCIP38","PCIP42","PCIP45","PCIP50","PCIP51","PCIP52","PCIP54","ADM_RATE","SAT_AVG"
34554,NA,"Southeast",0.1115,0.7805,0.0354,0.65,0.0039,0,0.4809,NA,4610,0.2764,11802,NA,0,0.001,0.03,0.022,0,0,0.005,0.033,0.004,0,0.0531,0.029,0.009,0.4935,0.0781,0.003,0.6531,962
37533,NA,"Southeast",0.7907,0.0534,0.071,1.15,0.0076,7e-04,0.6155,NA,9835,0.4573,15607,NA,0,0,0.0307,0.0056,0,0.0158,0.02,0.0382,0.0051,0.0014,0.0452,0.0359,0.047,0.1886,0.1993,0.0149,0.3966,1128
39775,NA,"Plains",0.7837,0.0449,0.0566,0.72,0.0099,0.0018,0.3439,NA,1114,0.4066,11697,NA,0,0,0.0256,0.044,0,0,0.011,0.0073,0.0147,0,0.0183,0.011,0.0037,0.1538,0.3407,0.0037,1,1059
43804,NA,"Plains",0.7275,0.049,0.1038,0.8,0.0023,0.0057,0.4253,NA,877,0.5154,NA,19177,0,0,0.011,0.022,0,0,0.011,0.0934,0.0055,0,0.0659,0,0.022,0.1978,0.2253,0.0165,0.615,1092
45935,NA,"Plains",0.7815,0.0189,0.041,1.24,0.0166,0.0023,0.5486,NA,2169,0.3887,NA,16774,0,0,0.0323,0.0162,0,0.0061,0.0101,0.0404,0.0061,0.0081,0.0424,0.0101,0.0101,0.301,0.2061,0.0061,0.779,1138
40296,NA,"Plains",0.7642,0.0592,0.0615,0.68,0.0171,0.0057,0.281,NA,878,0.3679,12233,NA,0,0,0.0318,0.0064,0,0,0,0.0382,0.0191,0,0.0382,0.0127,0,0.2038,0.1847,0,0.8608,1100
40835,NA,"Plains",0.6751,0.0498,0.0685,1.41,0.0257,0.0037,0.4602,NA,2410,0.3871,10920,NA,0,0,0.0165,0.0239,0,0,0.011,0.0239,0.0074,0,0.0202,0.0037,0.0239,0.1857,0.2463,0.011,0.501,1059
48276,NA,"Plains",0.8086,0.0229,0.0388,1.78,0.0121,7e-04,0.5456,NA,9910,0.5548,15970,NA,0,0.0022,0.0578,0.0154,0,0.1274,0.0137,0.0344,0.0093,0.0022,0.0582,0.0353,0.0137,0.149,0.1407,0.0044,0.8221,1181
47967,NA,"Plains",0.8685,0.0275,0.0249,1.48,0.006,9e-04,0.5759,NA,11182,0.5472,16062,NA,0.0208,0.0029,0.0257,0.0298,0,0.1398,0.0073,0.0603,0.0065,0.002,0.0334,0.02,0.022,0.1582,0.1545,0.0041,0.9253,1170
29196,NA,"Plains",0.8295,0.0568,0.0455,0,0,0.0057,0.3934,NA,176,0.517,NA,17477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2778,0,0.9231,1041
41624,NA,"Plains",0.8141,0.0268,0.0616,0.4,0.0129,0.003,0.4056,NA,1006,0.4692,11737,NA,0,0,0.0077,0.0268,0,0.0038,0.0038,0.0077,0,0,0.0115,0.0038,0.0192,0.0192,0.0996,0.0077,0.737,1059
34682,NA,"Great Lakes",0.7497,0.1068,0.0295,2.78,0.0018,2e-04,0.3937,NA,13676,0.5463,17124,NA,0,8e-04,0.0363,0.0311,0.0019,0.1309,0.0052,0.0248,0.0165,0.0025,0.0314,0.0281,0.0226,0.1559,0.1741,0.0047,0.6893,1133
28940,NA,"Great Lakes",0.7277,0.1099,0.0576,1.57,0.0052,0.0052,0.6316,NA,191,0.288,NA,26617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3274,1059
40173,NA,"Great Lakes",0.6961,0.1497,0.0278,0.91,0.0078,0.002,0.6142,NA,3955,0.509,NA,20449,0,0,0.0347,0.0037,0,0,0.0099,0.057,0.0025,0.0025,0.0161,0.026,0.0099,0.1995,0.1301,0.0149,0.6806,1132
46175,NA,"Great Lakes",0.8906,0.0456,0.0182,0.61,0.0122,0,1,NA,329,0.1033,NA,19789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7463,1085
40626,NA,"Great Lakes",0.7799,0.0922,0.0559,1.24,7e-04,0,0.6362,NA,3058,0.4644,NA,22669,0,0,0.0395,0.0204,0,0.0136,0.0327,0.0816,0.0136,0.0014,0.0653,0.0327,0.1442,0.1483,0.1891,0.015,0.7425,1175
37308,NA,"Great Lakes",0.7557,0.0971,0.0334,0.61,0.003,0,0.5439,NA,659,0.5569,NA,26087,0,0,0.0611,0.0111,0,0,0.0333,0.0056,0.0167,0,0.0556,0.0167,0.0278,0.0111,0.2556,0.0222,0.4202,1080
37312,NA,"Great Lakes",0.7832,0.0855,0.0432,0.98,0.0017,3e-04,0.5606,NA,13729,0.4488,18456,NA,0.0117,0.0034,0.0209,0.0117,0,0.034,0.0453,0.045,0.0096,0.0021,0.035,0.0292,0.068,0.1256,0.1191,0.0082,0.7227,1084
40981,NA,"Great Lakes",0.7433,0.1008,0.0408,1.83,0.0017,0.0017,0.5833,NA,2400,0.3758,NA,21973,0,0,0.0464,0.0077,0,0,0.0201,0.068,0.0093,0.0046,0.0541,0.0711,0.0989,0.1947,0.1654,0.0124,0.7302,1162
65156,NA,"Great Lakes",0.4714,0.0411,0.0782,21.03,0.0016,8e-04,0.8489,NA,5131,0.5488,NA,32938,0,0.0025,0,0.0627,0,0.3531,0.0119,0.1135,0.0322,0.0025,0.0364,0.0618,0.0254,0.0669,0.105,0.0085,0.2925,1443
39931,NA,"Great Lakes",0.8764,0.0148,0.0196,1.69,0.0033,9e-04,0.7232,NA,3318,0.4708,NA,21390,0,0,0.0541,0.0199,0,0.0826,0.0256,0.0399,0.0085,0,0.0442,0.0085,0.0712,0.2393,0.1296,0.0171,0.7936,1246
24928,NA,"Great Lakes",0.0063,0.8831,0.0053,0.1,0.001,0,0.2335,NA,2079,0.3997,13310,NA,0,0,0.0806,0.0332,0,0.0521,0.0095,0.09,0.0142,0,0.128,0.0284,0.0237,0,0.2133,0.0095,0.5708,880
56104,NA,"Great Lakes",0.7991,0.1127,0.0123,1,0.0022,0.0011,0.4483,NA,896,0.0848,NA,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9488,0,0,0.6364,1079
34341,NA,"Great Lakes",0.5456,0.2821,0.0659,0.51,0.0017,0.0051,0.5398,NA,592,0.6774,NA,21962,0,0,0,0,0,0,0.0086,0,0,0,0.1897,0,0,0,0.2155,0,0.4158,991
42023,NA,"Great Lakes",0.7428,0.0712,0.0337,4.11,0.0012,4e-04,0.6802,NA,25973,0.5083,22682,NA,0.0157,0.0022,0.0665,0.0452,0,0.1134,0.0109,0.0467,0.0053,0.0019,0.0446,0.0308,0.0674,0.1867,0.1791,0.0042,0.7312,1269
31025,NA,"Great Lakes",0.6748,0.1094,0.0775,3.19,0.0015,0.0015,0.6377,NA,658,0.3298,NA,32535,0,0,0,0,0,0,0,0,0,0,0,0,0.8707,0.0603,0,0,0.7346,1129
40759,NA,"Great Lakes",0.6301,0.1513,0.0665,3.39,0.0017,0.001,0.4526,NA,11603,0.467,15124,NA,0,0.0024,0.0686,0.0325,0,0.0878,0.0165,0.0361,0.0137,0.0027,0.0922,0.0839,0.0451,0.1937,0.1722,0.0086,0.8834,1111
57197,NA,"Great Lakes",0.7898,0.0269,0.0638,1.41,7e-04,5e-04,0.7919,NA,8508,0.5227,NA,31187,0,0.0011,0.0769,0.0111,0,0.1885,0.0153,0.0569,0.0047,0.0047,0.0442,0.0348,0.0205,0.0732,0.2896,0.0074,0.7154,1263
38157,NA,"Great Lakes",0.7212,0.1365,0.0904,0.96,0.0096,0,0.3856,NA,520,0.5346,NA,26086,0,0,0.027,0,0,0,0,0.027,0,0,0.027,0,0.027,0.0676,0.1486,0.0203,0.524,1013
45217,NA,"Great Lakes",0.6284,0.0621,0.087,3.89,0,4e-04,0.8458,NA,2368,0.4552,NA,25177,0,0.0115,0.1111,0.0326,0,0,0.0747,0.1379,0.0153,0.0153,0.0843,0.2682,0.0421,0,0,0.0421,0.3391,1323
45039,NA,"Great Lakes",0.7927,0.0434,0.0363,1.42,0.0012,4e-04,0.615,NA,2533,0.3308,NA,23589,0,0,0.0092,0.0277,0,0,0.0018,0.0333,0.0037,0.0037,0.0185,0.0018,0.0037,0.3604,0.2163,0.0055,0.7429,1165
52923,NA,"Great Lakes",0.8087,0.1308,0.0145,0.97,0,0,1,NA,413,0.0847,NA,18614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4444,1105
37966,NA,"Great Lakes",0.8008,0.091,0.0287,0.86,0.001,0.0019,0.4957,NA,1044,0.5125,NA,23299,0,0,0.0548,0.032,0,0,0.0274,0.0685,0.0137,0.0046,0.0731,0.0548,0.0137,0.1963,0.1963,0.0411,0.7308,1111
39312,NA,"Great Lakes",0.608,0.1728,0.0605,1.62,0.0022,0.0022,0.5805,NA,926,0.4417,NA,21099,0,0,0.0372,0.0248,0,0,0.0165,0.1116,0.0083,0.0207,0.0579,0.1116,0.0248,0.1033,0.3678,0.0124,0.5761,1090
48194,NA,"Great Lakes",0.854,0.0408,0.0385,2.29,7e-04,0,0.7765,NA,3013,0.5267,NA,27855,0,0,0.0878,0.0278,0,0.0102,0.0322,0.0761,0.0088,0.0161,0.0761,0.082,0.0029,0,0.3939,0.0132,0.8325,1209
35224,NA,"Great Lakes",0.7523,0.0895,0.0371,1.7,0.0019,7e-04,0.5966,NA,21793,0.3853,17807,NA,0.0121,0.0011,0.0806,0.0365,0,0.0125,0.0144,0.0479,0.0076,0.0012,0.0532,0.029,0.0594,0.1608,0.22,0.0067,0.8535,1131
42583,NA,"Great Lakes",0.7027,0.0361,0.0774,3.61,0,0,0.87,NA,1719,0.4503,NA,28961,0,0.0025,0,0,0,0,0.1605,0.1309,0.0173,0.0296,0.0642,0.242,0.1333,0,0,0.0469,0.3583,1395
53952,NA,"Great Lakes",0.7984,0.0525,0.018,2.62,0.0016,0.0016,0.3457,NA,610,0.1541,NA,18520,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2663,1125
38332,NA,"Great Lakes",0.6714,0.1494,0.0455,1.14,0.0028,0,0.4945,NA,703,0.4879,NA,19985,0,0,0.0128,0,0,0,0.0128,0.1474,0.0192,0,0.1154,0.0064,0.0321,0.0064,0.3013,0.0064,0.65,1042
35686,NA,"Great Lakes",0.6893,0.1144,0.0986,0.59,0.003,0.001,0.3425,NA,1014,0.4053,NA,17706,0,0,0,0,0,0,0.0133,0.0442,0,0.0044,0.0442,0.0088,0.0133,0.3982,0.1549,0.0088,0.8946,1069
38128,NA,"Great Lakes",0.7702,0.1221,0.0311,0.42,0.0017,0,0.571,NA,1188,0.4259,NA,18889,0,0,0.0459,0.0098,0,0,0.0098,0.059,0.0197,0,0.0328,0,0.023,0.2,0.3475,0.0131,0.6969,1110
42257,NA,"Great Lakes",0.7269,0.0437,0.0325,0.41,0,0,0.5612,NA,985,0.6051,NA,19793,0,0.0039,0.0588,0.0275,0,0.2824,0.0275,0.0392,0.0118,0,0.0314,0.0549,0.0118,0.0549,0.1373,0.0157,0.6903,1137
41966,NA,"Great Lakes",0.7139,0.0348,0.0481,2.22,0.0016,6e-04,0.8003,NA,17038,0.5008,21758,NA,0.016,0.0101,0.0883,0.0158,0,0.0718,0.0207,0.0612,0.0185,0.0032,0.0461,0.1058,0.0185,0.0409,0.2735,0.0079,0.7455,1297
59077,NA,"Great Lakes",0.8018,0.11,0.0183,2.41,0.0034,0.0011,0.6707,NA,873,0.1042,NA,18336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7818,1070
41583,NA,"Great Lakes",0.7826,0.0849,0.0403,0.73,0.0049,5e-04,0.6368,NA,2061,0.5323,NA,22302,0,0.0021,0.0403,0.017,0,0.0531,0.0234,0.087,0.0212,0.0042,0.0382,0.0446,0.0234,0.0764,0.1805,0.0212,0.9641,1132
36762,NA,"Great Lakes",0.8618,0.0305,0.0263,0.48,0.0036,0.0018,0.5882,NA,1671,0.3651,NA,20503,0,0,0.0235,0.0287,0,0.0157,0.0078,0.094,0.0104,0.0078,0.0366,0.0052,0.0627,0.1227,0.2846,0.0078,0.7575,1130
39954,NA,"Great Lakes",0.7907,0.1198,0.0262,0.51,0.0025,0.0017,0.5292,NA,1185,0.4397,NA,18270,0,0,0.0243,0.004,0,0,0.0445,0.0688,0.0081,0.004,0.081,0.0607,0.0405,0.1862,0.1822,0.0081,0.6032,1122
37307,NA,"Great Lakes",0.7973,0.0512,0.0233,0.71,0.0032,0,0.5136,NA,1544,0.4385,NA,18153,0,0,0.0466,0.0117,0,0.0175,0.0321,0.0816,0.0204,0.0029,0.0729,0.035,0.0117,0.2449,0.1633,0.0146,0.7218,1102
38859,NA,"Great Lakes",0.5306,0.2993,0.0582,1.04,0.0022,0.003,0.423,NA,1340,0.4858,NA,21651,0,0,0.0593,0,0,0,0.0111,0.037,0.0074,0,0.0889,0.0222,0.0259,0.2111,0.2852,0.0074,0.8965,994
37507,NA,"Great Lakes",0.6187,0.051,0.084,3.84,0,4e-04,0.8617,NA,2785,0.4269,NA,35555,0,0.0638,0,0.0231,0,0,0.0624,0.1113,0.0231,0.0285,0.0448,0.1615,0.2904,0,0,0.0366,0.3621,1383
39162,NA,"Great Lakes",0.5269,0.2593,0.038,1.2,0.0074,9e-04,0.5038,NA,1080,0.4657,NA,19397,0,0,0.0508,0.0078,0,0.0156,0.0156,0.0469,0,0.0039,0.0234,0.0469,0.043,0.0117,0.418,0.0078,0.7535,1096
63550,NA,"Great Lakes",0.7854,0.0354,0.0093,1.26,0.0019,9e-04,0.7186,NA,2144,0.5536,NA,22854,0,0,0.0196,0.0172,0,0.2157,0.0123,0.0735,0.0098,0.0074,0.0245,0.0245,0.0637,0.1642,0.1275,0.0123,0.683,1202
44737,NA,"Great Lakes",0.6684,0.0622,0.0435,7.03,0.001,5e-04,0.8351,NA,45769,0.5157,17704,NA,0.0118,0.0016,0.0504,0.0071,0,0.1451,0.0166,0.0885,0.0178,0.0026,0.0496,0.0918,0.0225,0.0886,0.1877,0.0094,0.5197,1359
39914,NA,"Great Lakes",0.8272,0.0564,0.0327,1.3,0.0018,7e-04,0.6435,NA,22072,0.395,22453,NA,0,0.0095,0.1009,0.0157,0,0.0325,0.007,0.0369,0.0032,0.0015,0.0222,0.0501,0.0164,0.3603,0.1327,0.0059,0.783,1170
41054,NA,"Great Lakes",0.767,0.0729,0.0398,2.5,0.003,4e-04,0.6208,NA,2361,0.3833,NA,23863,0,0.0022,0.0697,0.0153,0,0.0065,0.0436,0.0588,0.0153,0.0022,0.0697,0.0327,0.1089,0.1961,0.146,0.0153,0.8102,1191
40389,NA,"Great Lakes",0.8054,0.0071,0.1167,2.03,0.0019,9e-04,0.7691,NA,2117,0.4001,NA,23964,0,0,0.0586,0.0302,0,0,0.0473,0.0435,0.017,0.0435,0.0832,0.034,0.0057,0.0907,0.1512,0.0227,0.771,1195
38002,NA,"Great Lakes",0.6864,0.1079,0.052,2.18,0.0018,7e-04,0.468,NA,14893,0.5182,16374,NA,0,0.0028,0.0315,0.0215,0,0.1555,0.0111,0.044,0.0028,0.0062,0.0291,0.0197,0.0267,0.1693,0.205,0.0059,0.9365,1145
48546,NA,"Great Lakes",0.6119,0.211,0.0225,2.25,0,0.0032,0.4432,NA,621,0.0757,NA,17464,0,0,0.0429,0,0,0,0.0061,0.0491,0,0.0061,0.0613,0.0307,0.0307,0.5951,0.1104,0.0184,0.9034,1102
44664,NA,"Great Lakes",0.5953,0.0619,0.0372,0.55,0.0016,0,0.585,NA,1826,0.4135,NA,19307,0,0,0.0295,0.0126,0,0,0,0.0821,0.0021,0.0063,0.0632,0.0632,0.0189,0.1768,0.3453,0,0.778,1128
27100,NA,"Great Lakes",0.0078,0.9782,0,0,0,0,0.1838,NA,643,0.4479,NA,13637,0,0,0.0606,0.0758,0,0.0303,0.0152,0.0303,0,0,0.0303,0.0455,0,0.1364,0.5,0,0.6737,862
38512,NA,"Great Lakes",0.7638,0.1085,0.0215,0.48,0.0056,8e-04,0.4895,NA,1253,0.4884,NA,20681,0,0,0.0289,0,0,0,0.0108,0.0505,0.0036,0,0.0289,0.0072,0.0108,0.0325,0.278,0.0072,0.8459,1060
40105,NA,"Great Lakes",0.6342,0.096,0.054,4.9,0.0105,0,0.7461,NA,2001,0.4593,NA,24806,0,0.0234,0.0467,0.0234,0,0,0.0584,0.1846,0.0514,0.0327,0.0794,0.229,0.0514,0.0257,0,0.0654,0.5418,1275
36906,NA,"Great Lakes",0.7452,0.1087,0.0377,2.71,0.0018,0.001,0.3933,NA,10140,0.481,15530,NA,0,0,0.0301,0.0502,0,0.1326,0.0364,0.0385,0.0084,0.0017,0.0636,0.0586,0.0439,0.1138,0.2447,0.0088,0.949,1100
36906,NA,"Great Lakes",0.9267,0.0168,0.0276,0.48,0,0,0.438,NA,832,0.4387,10575,NA,0,0,0,0,0,0.1216,0.0068,0.0068,0,0,0.0135,0.0068,0.0473,0,0.4257,0,0.9944,1064
48268,NA,"Great Lakes",0.7623,0.0888,0.0571,2.64,0.0012,0.001,0.7316,NA,4955,0.4549,NA,31305,0,0,0.0507,0.0222,0,0.0042,0.0095,0.0634,0.0074,0.0053,0.0528,0.0539,0.0222,0.1542,0.2661,0.0106,0.7379,1198
31461,NA,"Great Lakes",0.7518,0.0892,0.0403,1.26,0.0015,4e-04,0.3655,NA,10030,0.4803,11595,NA,0,0,0.021,0.0298,0,0.096,0.0303,0.0408,0.0044,0.0028,0.0298,0.0292,0.0243,0.1528,0.1699,0.0055,0.6877,1083
31133,NA,"Southwest",0.1697,0.2288,0.0627,3.69,0.3432,0.0037,0.1026,NA,271,0.583,NA,20689,0,0.0917,0.0083,0,0,0,0,0,0,0,0,0,0,0.1083,0.225,0,0.1524,914
44579,NA,"Southwest",0.6243,0.074,0.0486,0.33,0.0729,0.0022,0.3813,NA,905,0.4221,NA,26279,0,0,0.015,0,0,0,0,0.015,0.0037,0.0075,0.0225,0.0412,0,0.2734,0.2921,0,0.6773,964
37090,NA,"Southwest",0.536,0.0935,0.1187,3.75,0.0363,0.0016,0.3569,NA,13118,0.4084,16572,NA,0,0,0.0679,0.0177,0.0071,0.0306,0.0188,0.0302,0.0031,0.002,0.0479,0.0439,0.0506,0.1012,0.2295,0.011,0.7822,1105
35594,NA,"Southwest",0.5934,0.0415,0.0613,0.4,0.1299,0.0033,0.3483,NA,2725,0.4037,10000,NA,0,0.0121,0.0364,0.0418,0,0,0.0283,0.0647,0.0094,0,0.0404,0.0323,0.0229,0.1361,0.2385,0.0189,0.8264,1062
33410,NA,"Southwest",0.4724,0.1172,0.2379,0.34,0.0621,0.0069,0.2264,NA,290,0.6,NA,16852,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.1,0,0.505,1034
35563,NA,"Southwest",0.4629,0.0404,0.06,2.16,0.1777,3e-04,0.3533,NA,6332,0.3888,9463,NA,0,0.0035,0.0133,0.0301,0,7e-04,0.0217,0.0553,0.0091,0,0.0931,0.0168,0.0196,0.0882,0.201,0.0126,0.9754,1064
35166,NA,"Southwest",0.6377,0.0785,0.1029,0.54,0.0773,6e-04,0.2966,NA,1681,0.4081,9408,NA,0,0,0.0249,0.0443,0,0,0.0139,0.0582,0.0083,0,0.1053,0.0139,0.0028,0.1385,0.2133,0.0055,0.6239,1044
37322,NA,"Southwest",0.7347,0.0723,0.075,2.37,0.0177,6e-04,0.5708,NA,1813,0.4942,NA,19791,0,0,0.0483,0.028,0,0.1349,0.0204,0.0356,0.0127,0,0.0331,0.0076,0.0865,0.1374,0.1985,0.0051,0.6476,1165
43292,NA,"Southwest",0.678,0.0431,0.0805,1.87,0.0435,0.001,0.6129,NA,20323,0.5065,14878,NA,0.0099,2e-04,0.0359,0.031,0,0.1284,0.0099,0.0636,0.0088,0.0015,0.0287,0.0334,0.0248,0.0269,0.2855,0.0044,0.7379,1209
36416,NA,"Southwest",0.6792,0.0592,0.0249,0.77,0.047,0.0022,0.5218,NA,1808,0.3988,NA,18173,0,0,0.0569,0.0108,0,0,0.0217,0.065,0.0027,0.0136,0.065,0.0325,0.0732,0.1382,0.1274,0.0108,0.6431,1138
42974,NA,"Southwest",0.6192,0.0574,0.1082,1.95,0.0219,0,0.6384,NA,1691,0.3235,NA,25024,0,0,0.0142,0,0,0.0071,0.0053,0.0285,0.0018,0.0053,0.0107,0.0089,0.2705,0.3096,0.0872,0,0.7618,1230
46766,NA,"Southwest",0.6054,0.047,0.1009,6.51,0.0374,8e-04,0.672,NA,21675,0.4974,20780,NA,0.0078,0.003,0.0835,0.0159,0,0.1491,0.0104,0.0633,0.0136,0.0039,0.0421,0.0755,0.0407,0.0021,0.2024,0.0099,0.7769,1249
35313,NA,"Southwest",0.4647,0.1564,0.1311,1.74,0.0298,0.0066,0.5699,NA,3159,0.402,NA,21557,0,0,0.074,0.012,0,0.074,0.022,0.048,0.004,0,0.048,0.026,0.064,0.068,0.224,0.002,0.805,1120
32288,NA,"Southwest",0.5165,0.0588,0.1053,1.35,0.0514,0,0.4606,NA,817,0.3231,7931,NA,0,0,0.0338,0,0,0,0.0405,0.0405,0.027,0,0.1216,0.1149,0.1149,0.0405,0.1351,0.0473,0.5304,1090
34707,NA,"Southwest",0.5446,0.0541,0.0703,0.57,0.1294,0.0017,0.3304,NA,2960,0.4622,8508,NA,0,0,0.0339,0.0356,0,0,0.0153,0.0356,0.0068,0,0.0729,0.0085,0.0322,0,0.1542,0.0153,0.7539,1065
29260,NA,"Southwest",0.3957,0.2068,0.1133,0.72,0.0468,0.0108,0.3,NA,556,0.5612,NA,12604,0,0,0,0,0,0,0.0163,0,0,0.0081,0.065,0,0.0081,0,0.374,0.0244,0.8014,997
37123,NA,"Southwest",0.6233,0.0389,0.1139,1.84,0.0396,9e-04,0.3638,NA,4242,0.4008,12115,NA,0,0,0.0148,0.0201,0,0.0053,0.0053,0.0212,0.0011,0,0.0297,0.0053,0.0191,0.3856,0.1472,0.0042,0.9186,1085
46856,NA,"Southwest",0.5576,0.0588,0.0755,5.45,0.0262,3e-04,0.7374,NA,3246,0.5524,NA,22817,0,0.0035,0.0336,0.0278,0,0.316,0.0197,0.0475,0.0382,0.0046,0.0336,0.0544,0.0405,0.0556,0.2106,0.0058,0.4077,1321
45391,NA,"Far West",0.6185,0.0443,0.0177,8.17,0.0061,0.017,0.4675,NA,1468,0.2752,NA,19870,0,0,0,0,0,0,0.0142,0.0427,0,0,0.0676,0,0.0107,0.2349,0.1815,0.0107,0.6031,1074
39575,NA,"Far West",0.7151,0.0216,0.1086,1.66,0.0189,0.0332,0.3255,NA,2587,0.4001,15205,NA,0,0,0.0229,0.0092,0,0,0.026,0.0198,0.0031,0,0.0397,0.0504,0.0198,0.0046,0.287,0.0214,0.9813,1045
43978,NA,"Far West",0.6943,0.0146,0.1345,3.78,0.0071,0.006,0.6683,NA,2669,0.4163,NA,29119,0,0,0.0396,0.0269,0,0.1173,0.0127,0.0507,0.0143,0.0111,0.038,0.0349,0.0618,0.0808,0.2615,0.019,0.8231,1148
60438,NA,"Far West",0.5964,0.0216,0.178,4.54,0.0089,0.0141,0.6485,NA,1343,0.3969,NA,27369,0,0.0029,0.0528,0.0059,0,0.0147,0.0469,0.1085,0.0264,0.0088,0.0938,0.1056,0.0469,0.0264,0.1994,0.0088,0.8104,1117
38019,NA,"Far West",0.7153,0.0486,0.0649,2.34,0.018,0.0108,0.4638,NA,555,0.3802,NA,19916,0,0,0.0301,0,0,0,0.0181,0.0783,0.006,0,0.1024,0,0.0181,0.1747,0.241,0,0.6242,1058
61389,NA,"Far West",0.6928,0.0205,0.1074,6.16,0.0098,0.0045,0.5167,NA,3558,0.5503,17083,NA,0,0,0.0124,0.029,0,0.2069,0,0.0248,0.011,0,0.0455,0,0,0.469,0.0524,0,0.9585,1139
44536,NA,"Far West",0.6388,0.0133,0.101,7.69,0.005,0.0027,0.6703,NA,24787,0.5357,19969,NA,0,0.0046,0.0337,0.0971,0,0.1625,0.0081,0.0608,0.0098,0.0024,0.0332,0.0608,0.0176,0.0603,0.1427,0.0088,0.8063,1205
43702,NA,"Far West",0.5824,0.0228,0.128,6.01,0.0057,0.0044,0.7268,NA,18923,0.4618,16355,NA,0.019,0.0079,0.1226,0.0218,0,0,0.0161,0.0772,0.0139,0.0075,0.0688,0.2361,0.0675,0.0106,0.1444,0.0137,0.8337,1199
42858,NA,"Far West",0.5049,0.017,0.1571,10.66,0.0055,0.0225,0.65,NA,1820,0.3841,NA,31450,0,0,0.0469,0.0064,0,0,0.0341,0.1045,0.0085,0.0128,0.049,0.0661,0.032,0.2004,0.1258,0.0107,0.8531,1169
42719,NA,"Far West",0.5355,0.0369,0.16,9.26,0.0121,0.0065,0.4911,NA,18541,0.4584,13856,NA,0.0103,0.0033,0.0313,0.0245,0,0.0597,0.0326,0.0398,0.0114,0.0053,0.0669,0.1247,0.0652,0.0858,0.207,0.0153,0.902,1111
63653,NA,"Far West",0.5704,0.0144,0.1288,14.08,0.0029,0.0168,0.8218,NA,3757,0.3977,NA,33959,0,0.0039,0.0558,0.0431,0,0.136,0.0176,0.1174,0.0479,0.002,0.0548,0.0391,0.0176,0.1859,0.138,0.0157,0.7533,1232
38708,NA,"Far West",0.5859,0.0234,0.1023,7.07,0.0021,7e-04,0.8125,NA,1456,0.4622,NA,33495,0,0.0106,0,0.007,0,0,0.0739,0.1303,0.0387,0.0317,0.0845,0.1655,0.0599,0,0,0.0528,0.3503,1422
35811,NA,"Far West",0.5976,0.0254,0.1193,1.63,0.0133,0.0096,0.4009,NA,4048,0.3906,9707,NA,0,0,0.0454,0.0243,0,0,0.0354,0.0299,0.0077,0,0.1106,0.0774,0.1383,0,0.1659,0.0144,0.7647,1063
35666,NA,"Far West",0.7536,0.0165,0.0186,2.16,0.0103,0.0082,0.6651,NA,970,0.3938,NA,22411,0,0,0.0213,0,0,0,0.0691,0,0.0213,0,0.1489,0.0426,0.0319,0.0745,0.2021,0.0266,0.9091,1123
37124,NA,"Mid East",0.6429,0.1565,0.0816,2.04,0.0102,0.0034,0.5556,NA,294,0.4728,NA,19048,0,0,0,0,0,0,0.0784,0.1569,0,0.0392,0.2157,0,0,0,0.3137,0.098,0.888,1113
43345,NA,"Mid East",0.6692,0.0916,0.0939,3.57,0.0029,6e-04,0.738,NA,1735,0.4478,NA,23927,0,0,0.0825,0.0232,0,0.0129,0.0387,0.1985,0.0309,0.0077,0.116,0.1701,0.0464,0.0412,0,0.0284,0.6361,1249
49374,NA,"Mid East",0.6995,0.0441,0.1339,3.1,0.0012,0.0012,0.7095,NA,2449,0.3626,NA,26971,0,0,0.0219,0.0358,0,0,0.008,0.0577,0.006,0,0.0577,0.008,0.1034,0.2922,0.2445,0.004,0.7853,1134
45052,NA,"Mid East",0.6806,0.1167,0.1117,1.61,0.0032,0,0.5718,NA,2176,0.2964,NA,27362,0,0,0.0275,0,0,0,0.0092,0.0206,0,0,0.0572,0.0069,0,0.5103,0.135,0.0114,0.6838,1042
43174,NA,"Mid East",0.649,0.0874,0.0979,4.89,0.004,5e-04,0.705,NA,2003,0.3225,NA,24659,0,0.0035,0.0365,0.0347,0,0,0.0486,0.158,0.0295,0.0017,0.125,0.1163,0.0747,0.0747,0.1597,0.0243,0.6416,1157
